week number,Store,Cigarette Name,Cigarette UPC,Item Number,Sell Unit Quantity,Cost,Sales,Quantity Sold,Total Cartons Sold,Average Cartons Sold Weekly,Order
13,3,NEWPORT NON MEN KS BX,2610000656,50867,1,14.76,18.18,3,0.3,0.2818181818181818,False
13,3,NEWPORT PLTNM BL BX KS,2610001628,50873,1,49.739999999999995,48.39999999999999,8,0.8,0.3923076923076923,False
13,3,NEWPORT NON MEN 100 BX,2610000657,50838,1,34.46,42.42,7,0.7,0.5153846153846154,False
13,3,NEWPORT KS SP,2610000578,50793,1,136.8,150.69999999999996,22,2.2,2.5076923076923077,False
12,3,NEWPORT KS BOX,2610000575,50829,1,559.6199999999999,616.5,90,9.0,8.806666666666667,True
12,3,NEWPORT SMOOTH SELECT BX,2610000670,50871,1,12.44,12.1,2,0.2,0.18333333333333335,False
12,3,NEWPORT SMOOTH SELECT 100 BX,2610000668,50823,1,6.22,6.05,1,0.1,0.225,False
12,3,NEWPORT PLTNM BL BX KS,2610001628,50873,1,12.44,12.1,2,0.2,0.3923076923076923,False
12,3,NEWPORT PLTNM BL BX 100,2610001622,50860,1,6.22,6.05,1,0.1,0.20833333333333337,False
12,3,PALL MALL BLUE BX 100  50 OFF,2720000387,50755,1,62.53999999999999,57.849999999999994,13,1.3,1.9875,False
12,3,NEWPORT NON MEN KS BX,2610000656,50867,1,14.77,18.18,3,0.3,0.2818181818181818,False
12,3,NEWPORT NON MEN 100 BX,2610000657,50838,1,19.689999999999998,24.24,4,0.4,0.5153846153846154,False
12,3,NEWPORT KS SP,2610000578,50793,1,99.5,109.59999999999998,16,1.6,2.5076923076923077,False
12,3,MAVERICK MEN KS BX,9050000054,50771,1,13.68,15.629999999999999,3,0.3,0.3076923076923077,False
12,3,NEWPORT 100 SP,2610000577,50822,1,323.33,356.19999999999993,52,5.2,4.9,True
12,3,NEWPORT 100 BOX,2610000573,50905,1,1081.94,1191.8999999999999,174,17.4,16.466666666666665,True
12,3,MAVERICK REG 100 BX,9050000038,50797,1,4.56,5.21,1,0.1,0.1,False
12,3,MAVERICK MEN 100 BX,9050000051,50752,1,95.67,109.41,21,2.1,1.9153846153846152,True
12,3,MAVERICK GOLD BOX 100S,2610000155,51048,1,4.09,5.21,1,0.1,0.15000000000000002,False
12,3,MARLBORO SP BLD RED 100 BX,2820000568,50869,1,5.71,6.15,1,0.1,0.2714285714285714,False
12,3,MARLBORO SP BLD MEN BLACK BX,2820000954,50844,1,62.81,67.75,11,1.1,0.6,True
12,3,PALL MALL MEN BX 100  50 OFF,2720000389,50727,1,101.02000000000001,93.45,21,2.1,1.64,True
12,3,PALL MALL BLUE BX KS  50 OFF,2720000388,50732,1,67.36,62.3,14,1.4,1.8249999999999997,False
12,3,MARLBORO SP BLD GOLD KS BX,2820000422,50827,1,68.53,71.8,12,1.2,0.9099999999999999,True
12,3,PALL MALL RED BX 100  50 OFF,2720000391,50731,1,197.25,182.45,41,4.1,4.466666666666667,False
12,3,PALL MALL RED BX KS  50 OFF,2720000392,50722,1,28.859999999999996,26.7,6,0.6,0.7666666666666666,False
12,3,WINSTON GOLD REG KS BX,9050000059,50879,1,5.74,5.95,1,0.1,0.22999999999999998,False
12,3,SALEM MEN KS BX,9050000090,50857,1,5.9,7.03,1,0.1,0.15000000000000005,False
12,3,SALEM GOLD KS BX,9050000093,50894,1,5.9,7.03,1,0.1,0.16250000000000003,False
12,3,SALEM GOLD 100 BX,9050000094,50889,1,35.379999999999995,42.18,6,0.6,0.2545454545454546,False
12,3,PYRAMID SILVER MEN 100 BX,1100000407,50753,1,8.62,10.8,2,0.2,0.4090909090909091,False
12,3,PYRAMID RED KS BX,1100000492,50735,1,8.62,10.8,2,0.2,0.14285714285714285,False
12,3,PYRAMID RED 100 BX,1100000408,50750,1,21.549999999999997,27.000000000000004,5,0.5,0.35454545454545455,False
12,3,PYRAMID GOLD MEN KS BX,1100000494,50740,1,4.31,5.4,1,0.1,0.1,False
12,3,PALLMALL RED REG 100 BX,2720000867,50796,1,58.42,54.45,11,1.1,1.9777777777777779,False
12,3,PALLMALL ORANGE REG 100 BX,2720073152,50764,10,53.11,43.79,1,1.0,0.6357142857142858,True
12,3,PALLMALL ORANGE REG 100 BX,2720000185,50764,1,26.549999999999997,24.75,5,0.5,0.6357142857142858,False
12,3,PALLMALL MEN KS BX,2720000859,50778,1,21.24,19.8,4,0.4,0.6692307692307693,False
12,3,PALLMALL MEN 100 BX,2720000865,50786,1,15.93,14.85,3,0.3,1.2076923076923076,False
12,3,PALLMALL BLUE REG KS BX,2720000854,50769,1,74.36,69.3,14,1.4,1.738461538461539,False
12,3,PALLMALL BLUE REG 100 BX,2720001862,50784,10,53.11,43.79,1,1.0,0.9733333333333334,True
12,3,PALLMALL BLACK KS MEN BX,2720034725,50789,1,15.93,14.850000000000001,3,0.3,0.16250000000000003,False
12,3,PALLMALL BLACK 100 MEN BX,2720034728,50751,1,21.24,19.8,4,0.4,0.5727272727272726,False
12,3,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,50896,1,45.68,48.76,8,0.8,0.65,False
12,3,MARLBORO SP BLD GOLD 100 BX,2820000423,50901,1,11.42,11.8,2,0.2,0.1857142857142857,False
12,3,L & M BLUE REG 100 BOX,2820031022,50759,1,47.61,47.43,9,0.9,0.9153846153846156,False
12,3,KOOL FF MEN KS SP,9050000072,50852,1,17.22,17.94,3,0.3,0.3153846153846154,False
12,3,MARLBORO BLUE MENTHOL KS BOX,2820000376,50837,1,11.42,12.6,2,0.2,0.44666666666666666,False
12,3,MARL MEN ICE BX K 50 OFF,2820017916,51299,1,20.84,24.2,4,0.4,0.36153846153846164,False
12,3,L & M REG 100 BOX,2820030992,50775,1,26.45,26.35,5,0.5,0.6846153846153846,False
12,3,L & M MENTHOL KS BOX,2820031032,50762,1,63.48,63.239999999999995,12,1.2,1.785714285714286,False
12,3,L & M MEN 100 BOX,2820031042,50781,1,105.81,105.39999999999998,20,2.0,2.5933333333333337,False
12,3,L & M BLUE REG KS BOX,2820031002,50782,1,37.03,36.89,7,0.7,1.3038461538461539,False
12,3,L & M BLUE REG KS BOX,2820031001,50782,10,158.73,142.47,3,3.0,1.3038461538461539,True
12,3,KOOL FF MEN KS BX,9050000071,50834,1,22.96,23.92,4,0.4,0.6181818181818182,False
12,3,MARLBORO GLD MENTHOL KS BOX,2820000401,50818,1,51.39,57.949999999999996,9,0.9,0.9928571428571428,False
12,3,KOOL FF MEN 100 BX,9050000073,50887,1,103.32000000000001,107.64000000000001,18,1.8,1.8846153846153846,False
12,3,KOOL BLUE MEN KS BX,9050000086,50900,1,11.48,11.96,2,0.2,0.2833333333333333,False
12,3,EAGLE RED 100 BX,1100000288,50999,1,10.61,14.850000000000001,3,0.3,0.3230769230769231,False
12,3,EAGLE BLUE 100 BX,1100000287,51001,1,21.22,29.7,6,0.6,0.18181818181818182,False
12,3,CAMEL MEN KS BX,1230000093,50804,1,17.37,19.38,3,0.3,0.5666666666666667,False
12,3,CAMEL CRUSH 50 CENT OFF,1230050274,50974,1,10.57,11.72,2,0.2,0.17142857142857146,False
12,3,CAMEL BLUE 50 OFF,1230050974,50925,1,15.870000000000001,17.580000000000002,3,0.3,0.25,False
12,3,MARLBORO BOLD ICE BOX,2820033132,10991,1,11.42,10.9,2,0.2,0.2090909090909091,False
12,3,L & M REG KS BOX,2820030982,50763,1,84.64,84.32,16,1.6,1.2615384615384617,True
12,3,MARLBORO GLD MENTHOL KS BOX,2820014010,50818,10,57.12,62.29,1,1.0,0.9928571428571428,True
12,3,MARLBORO REG 72 S BOX,2820000963,50842,1,34.26,34.7,6,0.6,0.5928571428571427,False
12,3,MARLBORO SP BLD BLACK 100 BX,2820000953,50882,1,22.84,24.6,4,0.4,0.288888888888889,False
12,3,MARLBORO SP BL GLD 100 BX 50 OFF,2820017482,50939,1,10.42,11.3,2,0.2,0.25,False
12,3,MARLBORO SMOOTH MENTHOL KS BOX,2820000323,50855,1,22.84,25.69,4,0.4,0.5333333333333334,False
12,3,MARLBORO SMOOTH MEN 100 BOX,2820000303,50806,1,17.13,19.15,3,0.3,0.34166666666666673,False
12,3,MARLBORO SILVER KS BOX,2820014770,50802,10,57.12,61.09,1,1.0,1.025,False
12,3,MARLBORO GOLD REG 100 BOX,2820000465,50877,1,11.42,12.9,2,0.2,0.27272727272727276,False
12,3,MARLBORO SILVER 100 BOX,2820000478,50890,1,5.71,6.45,1,0.1,0.9461538461538461,False
12,3,MARLBORO REG KS BOX,2820000357,50897,1,28.549999999999997,31.75,5,0.5,0.8307692307692307,False
12,3,MARLBORO SILVER KS BOX,2820000477,50802,1,45.68,50.85,8,0.8,1.025,False
12,3,MARLBORO SP BLD BLACK KS BX,2820000952,50820,1,74.24999999999999,77.95000000000002,13,1.3,1.2090909090909092,True
12,3,MARLBORO REG 100 BOX,2820000363,50848,1,45.68,51.1,8,0.8,0.6615384615384615,False
12,3,MARLBORO MENTHOL KS BOX,2820000361,50853,1,74.24,82.89999999999999,13,1.3,0.62,True
12,3,MARLBORO MENTHOL ICE BX K,2820000949,50800,1,5.71,6.55,1,0.1,0.2125,False
12,3,MARLBORO MEN SLATE 100 BX 50 OFF,2820017826,50952,1,5.21,5.75,1,0.1,0.10000000000000002,False
12,3,MARLBORO GOLD REG KS BOX,2820000384,50875,1,108.52999999999999,120.8,19,1.9,2.1,False
12,3,MARLBORO GOLD REG 72S BOX,2820000965,50886,1,28.560000000000002,28.75,5,0.5,0.4083333333333334,False
12,3,MARLBORO REG 1OO SP,2820000362,50846,1,5.71,6.45,1,0.1,0.1,False
11,3,MARLBORO GLD MENTHOL KS BOX,2820000401,50818,1,91.38000000000001,102.55,16,1.6,0.9928571428571428,True
11,3,MARLBORO GOLD REG KS SP,2820000378,50895,1,5.71,6.45,1,0.1,0.1,False
11,3,MARLBORO GOLD REG KS BOX,2820000384,50875,1,154.2,170.65000000000003,27,2.7,2.1,True
11,3,MARLBORO GOLD REG 72S BOX,2820000965,50886,1,17.13,17.35,3,0.3,0.4083333333333334,False
11,3,MARL MEN ICE BX K 50 OFF,2820017916,51299,1,15.629999999999999,18.15,3,0.3,0.36153846153846164,False
11,3,MARLBORO BOLD ICE BOX,2820033132,10991,1,5.71,5.45,1,0.1,0.2090909090909091,False
11,3,MARLBORO BLUE MENTHOL KS BOX,2820000376,50837,1,39.97,45.849999999999994,7,0.7,0.44666666666666666,False
11,3,MARLBORO BLEND 27 REG KS BOX,2820000264,50870,1,5.71,6.45,1,0.1,0.16,False
11,3,MARLBORO MEN BLK SP BLD BX  50 OFF,2820017478,50937,1,5.21,5.75,1,0.1,0.6666666666666666,False
11,3,MARLBORO BL 27 BOX K 50 OFF,2820017821,50948,1,10.42,11.9,2,0.2,0.2,False
11,3,EAGLE RED 100 BX,1100000288,50999,1,14.149999999999999,19.8,4,0.4,0.3230769230769231,False
11,3,MARLBORO MEN BX 100 50 OFF,2820017868,50924,1,10.42,12.1,2,0.2,0.33999999999999997,False
11,3,MARLBORO MEN GLD BX 100 50 OFF,2820017871,50942,1,20.84,24.2,4,0.4,0.26666666666666666,False
11,3,MARLBORO MENTHOL 100 BOX,2820013640,50721,10,57.12,62.29,1,1.0,0.6333333333333333,True
11,3,MARLBORO MENTHOL ICE BX K,2820000949,50800,1,5.71,6.55,1,0.1,0.2125,False
11,3,MARLBORO MENTHOL KS BOX,2820000361,50853,1,68.52,77.6,12,1.2,0.62,True
11,3,MARLBORO MIDNIGHT MEN BX 50 OFF,2820017818,50954,1,5.21,5.75,1,0.1,0.1,False
11,3,MARLBORO NXT BX  50 OFF,2820017492,50949,1,10.42,11.5,2,0.2,0.2,False
11,3,MARLBORO REG 100 BOX,2820000363,50848,1,22.84,25.8,4,0.4,0.6615384615384615,False
11,3,MARLBORO REG 72 S BOX,2820000963,50842,1,22.84,23.3,4,0.4,0.5928571428571427,False
11,3,L & M REG 100 BOX,2820030992,50775,1,68.78,68.50999999999999,13,1.3,0.6846153846153846,True
11,3,L & M REG KS BOX,2820030982,50763,1,58.19,57.97,11,1.1,1.2615384615384617,False
11,3,CAMEL BLUE 50 OFF,1230050974,50925,1,5.29,5.86,1,0.1,0.25,False
11,3,L & M MENTHOL KS BOX,2820031032,50762,1,111.10000000000001,110.67,21,2.1,1.785714285714286,True
11,3,CHESTERFIELD MEN BOX KING,2820033042,51304,1,5.29,4.95,1,0.1,0.1,False
11,3,AM SPIRIT YELLOW RG KS BOX,4799585509,50794,1,6.27,7.41,1,0.1,0.1,False
11,3,MARLBORO SILVER MENTHOL KS BOX,2820000481,50819,1,17.13,19.15,3,0.3,0.4166666666666667,False
11,3,CAMEL CRUSH 50 CENT OFF,1230050274,50974,1,10.58,11.72,2,0.2,0.17142857142857146,False
11,3,CAMEL CRUSH MEN SLVR 50 OFF,1230050283,50920,1,15.870000000000001,17.580000000000002,3,0.3,0.3,False
11,3,CAMEL CRUSH RICH $1.00 OFF,1230010880,51057,1,4.56,5.36,1,0.1,0.1,False
11,3,CAMEL MEN KS BX,1230000093,50804,1,46.3,51.67999999999999,8,0.8,0.5666666666666667,False
11,3,CHESTERFIELD 100 S BOX,2820033032,51303,1,5.29,4.95,1,0.1,0.1,False
11,3,CHESTERFIELD BLUE 100 BX,2820033082,10022,1,5.29,4.95,1,0.1,0.1,False
11,3,EAGLE BLUE 100 BX,1100000287,51001,1,3.54,4.95,1,0.1,0.18181818181818182,False
11,3,L & M MEN 100 BOX,2820031042,50781,1,174.6,173.91,33,3.3,2.5933333333333337,True
11,3,KOOL BLUE MEN KS BX,9050000086,50900,1,5.74,5.98,1,0.1,0.2833333333333333,False
11,3,KOOL FF MEN 100 BX,9050000073,50887,1,109.06,113.62,19,1.9,1.8846153846153846,True
11,3,KOOL FF MEN 100 BX,9050010019,50887,10,57.39,55.69,1,1.0,1.8846153846153846,False
11,3,KOOL FF MEN KS BX,9050000071,50834,1,74.62,77.74,13,1.3,0.6181818181818182,True
11,3,KOOL FF MEN KS SP,9050000072,50852,1,40.18,41.86,7,0.7,0.3153846153846154,False
11,3,L & M BLUE REG 100 BOX,2820031022,50759,1,52.9,52.699999999999996,10,1.0,0.9153846153846156,True
11,3,L & M BLUE REG KS BOX,2820031001,50782,10,52.91,47.49,1,1.0,1.3038461538461539,False
11,3,L & M BLUE REG KS BOX,2820031002,50782,1,37.03,36.89,7,0.7,1.3038461538461539,False
11,3,MARLBORO SILVER KS BOX,2820000477,50802,1,62.82000000000001,69.45,11,1.1,1.025,True
11,3,MARLBORO REG KS BOX,2820000357,50897,1,79.96000000000001,88.55000000000001,14,1.4,0.8307692307692307,True
11,3,MARLBORO SMOOTH MEN 100 BOX,2820000303,50806,1,5.71,6.55,1,0.1,0.34166666666666673,False
11,3,PALLMALL ORANGE RG KS BX,2720000175,50776,1,5.31,4.95,1,0.1,0.20000000000000004,False
11,3,PALL MALL BLUE BX KS  50 OFF,2720000388,50732,1,96.22999999999999,89.0,20,2.0,1.8249999999999997,True
11,3,PALL MALL CLAS M SILVER BX 100,2720000417,50885,1,10.62,9.9,2,0.2,0.225,False
11,3,PALL MALL MEN BX 100  50 OFF,2720000389,50727,1,149.15,137.95000000000002,31,3.1,1.64,True
11,3,PALL MALL RED BX 100  50 OFF,2720000391,50731,1,235.74,218.04999999999998,49,4.9,4.466666666666667,True
11,3,PALL MALL RED BX KS  50 OFF,2720000392,50722,1,81.76999999999998,75.64999999999999,17,1.7,0.7666666666666666,True
11,3,PALLMALL BLACK 100 MEN BX,2720034728,50751,1,53.099999999999994,49.5,10,1.0,0.5727272727272726,True
11,3,PALLMALL BLACK KS MEN BX,2720034725,50789,1,5.31,4.95,1,0.1,0.16250000000000003,False
11,3,PALLMALL MEN KS BX,2720000859,50778,1,21.24,19.8,4,0.4,0.6692307692307693,False
11,3,PALLMALL ORANGE REG 100 BX,2720000185,50764,1,5.31,4.95,1,0.1,0.6357142857142858,False
11,3,PALLMALL RED KS BX,2720000851,50788,1,10.62,9.9,2,0.2,1.03,False
11,3,NEWPORT SMOOTH SELECT BX,2610000670,50871,1,6.22,6.05,1,0.1,0.18333333333333335,False
11,3,PALLMALL WHITE 100 MEN BX,2720034734,50760,1,5.31,4.95,1,0.1,0.13999999999999999,False
11,3,PYRAMID BLUE 100 BX,1100000406,50725,1,4.31,5.4,1,0.1,0.16,False
11,3,PYRAMID RED 100 BX,1100000408,50750,1,8.62,10.8,2,0.2,0.35454545454545455,False
11,3,PYRAMID SILVER MEN 100 BX,1100000407,50753,1,30.169999999999998,37.8,7,0.7,0.4090909090909091,False
11,3,SALEM GOLD 100 BX,9050000094,50889,1,29.489999999999995,35.15,5,0.5,0.2545454545454546,False
11,3,SALEM GOLD KS BX,9050000093,50894,1,11.8,14.06,2,0.2,0.16250000000000003,False
11,3,SALEM MEN KS BX,9050000090,50857,1,5.9,7.03,1,0.1,0.15000000000000005,False
11,3,WINSTON GOLD REG KS BX,9050000059,50879,1,17.22,17.85,3,0.3,0.22999999999999998,False
11,3,MARLBORO SMOOTH MENTHOL KS BOX,2820000323,50855,1,51.39,57.949999999999996,9,0.9,0.5333333333333334,False
11,3,PALL MALL BLUE BX 100  50 OFF,2720000387,50755,1,149.15,137.95000000000002,31,3.1,1.9875,True
11,3,WINSTON RED REG 100 BX,9050000058,50891,1,5.74,5.95,1,0.1,0.17142857142857146,False
11,3,NEWPORT SMOOTH SELECT 100 BX,2610000668,50823,1,12.44,12.1,2,0.2,0.225,False
11,3,MARLBORO SP BLD RED KING BX 50 OFF,2820017488,50931,1,15.629999999999999,16.950000000000003,3,0.3,0.18,False
11,3,NEWPORT PLTNM BL BX KS,2610001628,50873,1,12.44,12.1,2,0.2,0.3923076923076923,False
11,3,MARLBORO SP BL GLD 100 BX 50 OFF,2820017482,50939,1,20.84,22.6,4,0.4,0.25,False
11,3,MARLBORO SP BLD BLACK 100 BX,2820000953,50882,1,11.42,12.3,2,0.2,0.288888888888889,False
11,3,MARLBORO SP BLD BLACK KS BX,2820000952,50820,1,74.24000000000001,77.45,13,1.3,1.2090909090909092,True
11,3,MARLBORO SP BLD GLD KING BX 50 OFF,2820017481,50933,1,10.42,11.3,2,0.2,0.9166666666666669,False
11,3,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,50896,1,45.690000000000005,49.0,8,0.8,0.65,False
11,3,MARLBORO SP BLD MEN BLACK BX,2820000954,50844,1,39.97,43.25,7,0.7,0.6,False
11,3,MARLBORO SP BLD RED 100 BX,2820000568,50869,1,17.13,17.950000000000003,3,0.3,0.2714285714285714,False
11,3,MARLBORO SP BLD GOLD KS BX,2820000422,50827,1,22.84,24.1,4,0.4,0.9099999999999999,False
11,3,MAVERICK MEN 100 BX,9050000051,50752,1,86.57000000000001,98.99,19,1.9,1.9153846153846152,False
11,3,MAVERICK REG KS BX,9050000046,50774,1,9.11,10.42,2,0.2,0.21666666666666667,False
11,3,NEWPORT 100 BOX,2610000573,50905,1,1119.24,1232.9999999999998,180,18.0,16.466666666666665,True
11,3,NEWPORT PLTNM BL BX 100,2610001622,50860,1,24.88,24.2,4,0.4,0.20833333333333337,False
11,3,NEWPORT 100 SP,2610000577,50822,1,236.29000000000002,260.3,38,3.8,4.9,False
11,3,NEWPORT KS BOX,2610000575,50829,1,540.95,595.95,87,8.7,8.806666666666667,False
11,3,NEWPORT KS SP,2610000578,50793,1,136.78,150.70000000000002,22,2.2,2.5076923076923077,False
11,3,NEWPORT NON MEN 100 BX,2610000657,50838,1,14.77,18.18,3,0.3,0.5153846153846154,False
11,3,MAVERICK MEN KS BX,9050000054,50771,1,9.12,10.42,2,0.2,0.3076923076923077,False
10,3,MARLBORO GOLD REG 100 BOX,2820000465,50877,1,39.97,44.150000000000006,7,0.7,0.27272727272727276,False
10,3,MARLBORO MEN BLK SP BLD 100  50 OF,2820017479,50922,1,10.42,11.5,2,0.2,0.5125000000000001,False
10,3,MARLBORO GOLD REG KS BOX,2820000384,50875,1,159.93,176.35,28,2.8,2.1,True
10,3,MARLBORO GOLD REG 72S BOX,2820000965,50886,1,11.42,11.4,2,0.2,0.4083333333333334,False
10,3,MARLBORO BL 27 BOX K 50 OFF,2820017821,50948,1,10.42,11.9,2,0.2,0.2,False
10,3,MARLBORO GLD MENTHOL KS BOX,2820000401,50818,1,79.94,89.44999999999999,14,1.4,0.9928571428571428,True
10,3,MARLBORO BOLD ICE BOX,2820033132,10991,1,11.42,10.9,2,0.2,0.2090909090909091,False
10,3,MARLBORO BLUE MENTHOL KS BOX,2820000376,50837,1,39.97,45.85,7,0.7,0.44666666666666666,False
10,3,MARLBORO MEN GLD BX 100 50 OFF,2820017871,50942,1,10.42,12.1,2,0.2,0.26666666666666666,False
10,3,MARLBORO MEN BX 100 50 OFF,2820017868,50924,1,20.84,24.2,4,0.4,0.33999999999999997,False
10,3,MARLBORO SILVER KS BOX,2820000477,50802,1,62.82,69.45,11,1.1,1.025,True
10,3,MARLBORO MENTHOL ICE BX K,2820000949,50800,1,5.71,6.3,1,0.1,0.2125,False
10,3,MARLBORO MENTHOL KS BOX,2820000361,50853,1,11.42,12.85,2,0.2,0.62,False
10,3,MARLBORO NXT BX  50 OFF,2820017492,50949,1,5.21,5.75,1,0.1,0.2,False
10,3,MARLBORO REG 100 BOX,2820000363,50848,1,22.84,25.55,4,0.4,0.6615384615384615,False
10,3,MARLBORO REG 72 S BOX,2820000963,50842,1,11.42,11.9,2,0.2,0.5928571428571427,False
10,3,MARLBORO REG KS BOX,2820000357,50897,1,68.53,76.15,12,1.2,0.8307692307692307,True
10,3,MARLBORO REG KS SP,2820000358,50720,1,17.13,18.85,3,0.3,0.24285714285714285,False
10,3,MARLBORO SILVER 100 BOX,2820014780,50890,10,114.24,122.18,2,2.0,0.9461538461538461,True
10,3,L & M REG KS BOX,2820030982,50763,1,42.33,42.16,8,0.8,1.2615384615384617,False
10,3,MARLBORO SMOOTH MEN 100 BOX,2820000303,50806,1,22.84,25.7,4,0.4,0.34166666666666673,False
10,3,MARL MEN ICE BX K 50 OFF,2820017916,51299,1,5.21,6.05,1,0.1,0.36153846153846164,False
10,3,KOOL FF MEN KS BX,9050000071,50834,1,11.48,11.96,2,0.2,0.6181818181818182,False
10,3,L & M REG 100 BOX,2820030992,50775,1,47.61,47.43,9,0.9,0.6846153846153846,False
10,3,L & M MENTHOL KS BOX,2820031032,50762,1,105.80999999999999,105.4,20,2.0,1.785714285714286,True
10,3,MARLBORO SP BL GLD 100 BX 50 OFF,2820017482,50939,1,15.629999999999999,16.950000000000003,3,0.3,0.25,False
10,3,CAMEL BLUE REG KS BOX,1230000007,50813,1,28.93,31.800000000000004,5,0.5,0.2888888888888889,False
10,3,CAMEL CRUSH MEN 50 OFF,1230050280,50941,1,15.870000000000001,17.580000000000002,3,0.3,0.3833333333333333,False
10,3,CAMEL MEN KS BX,1230000093,50804,1,5.79,6.46,1,0.1,0.5666666666666667,False
10,3,CAMEL REG KS BOX,1230000003,50859,1,11.57,12.72,2,0.2,0.26666666666666666,False
10,3,CHESTERFIELD 100 S BOX,2820033032,51303,1,5.29,4.93,1,0.1,0.1,False
10,3,EAGLE BLUE 100 BX,1100000287,51001,1,3.54,4.95,1,0.1,0.18181818181818182,False
10,3,EAGLE RED 100 BX,1100000288,50999,1,10.61,14.850000000000001,3,0.3,0.3230769230769231,False
10,3,EAGLE RED KS BX,1100000283,50998,1,3.54,4.95,1,0.1,0.1,False
10,3,KOOL 100 BOX 50  OFF,9050001001,51301,1,26.2,27.4,5,0.5,1.1666666666666667,False
